sheet,framework,dimension,pole,term,cosine_similarity,proposed_weight,expert_weight_override,base_weight,cross_load_count,effective_weight,corpus_frequency,is_seed,cross_loads_to,notes
mit__innovation,mit,innovation,,creating,0.5451,0.25,,0.25,0,0.25,404,False,,
mit__innovation,mit,innovation,,entrepreneurial,0.545,0.25,,0.25,1,0.1667,358,False,tight_loose__loose_control,
mit__innovation,mit,innovation,,advancement you,0.5447,0.25,,0.25,2,0.125,99,False,process_results__results_oriented; mit__execution,
mit__innovation,mit,innovation,,progress and,0.5444,0.25,,0.25,3,0.1,121,False,process_results__process_oriented; process_results__results_oriented; mit__execution,
mit__innovation,mit,innovation,,new initiatives,0.5442,0.25,,0.25,0,0.25,59,False,,
mit__innovation,mit,innovation,,technologies and,0.5439,0.25,,0.25,1,0.1667,228,False,pragmatic_normative__pragmatic,
mit__innovation,mit,innovation,,technology great,0.543,0.25,,0.25,0,0.25,121,False,,
mit__innovation,mit,innovation,,learning and,0.5424,0.25,,0.25,3,0.1,919,False,process_results__process_oriented; process_results__results_oriented; open_closed__open_system,
mit__innovation,mit,innovation,,great development,0.5418,0.25,,0.25,0,0.25,67,False,,
mit__innovation,mit,innovation,,development for,0.5416,0.25,,0.25,0,0.25,81,False,,
mit__innovation,mit,innovation,,expertise,0.541,0.25,,0.25,3,0.1,464,False,professional_parochial__professional; open_closed__open_system; open_closed__closed_system,
mit__innovation,mit,innovation,,advancement great,0.5405,0.25,,0.25,0,0.25,86,False,,
mit__innovation,mit,innovation,,improved,0.5405,0.25,,0.25,0,0.25,775,False,,
mit__innovation,mit,innovation,,the success,0.5399,0.25,,0.25,3,0.1,54,False,process_results__results_oriented; mit__execution; mit__performance,
mit__innovation,mit,innovation,,knowledge and,0.5394,0.25,,0.25,4,0.0833,395,False,process_results__process_oriented; open_closed__open_system; tight_loose__tight_control; pragmatic_normative__normative,
mit__innovation,mit,innovation,,project and,0.5384,0.25,,0.25,0,0.25,106,False,,
mit__innovation,mit,innovation,,strategy,0.5379,0.25,,0.25,2,0.125,1325,False,process_results__results_oriented; pragmatic_normative__pragmatic,
mit__innovation,mit,innovation,,product and,0.5364,0.25,,0.25,0,0.25,144,False,,
mit__innovation,mit,innovation,,studies,0.5362,0.25,,0.25,0,0.25,71,False,,
mit__innovation,mit,innovation,,technology work,0.5361,0.25,,0.25,3,0.1,99,False,job_employee__job_oriented; professional_parochial__professional; pragmatic_normative__pragmatic,
mit__innovation,mit,innovation,,intellectual,0.536,0.25,,0.25,1,0.1667,212,False,open_closed__open_system,
mit__innovation,mit,innovation,,brand new,0.536,0.25,,0.25,0,0.25,59,False,,
mit__innovation,mit,innovation,,progress,0.5357,0.25,,0.25,4,0.0833,1600,False,process_results__process_oriented; process_results__results_oriented; mit__agility; mit__execution,
mit__innovation,mit,innovation,,challenges and,0.5343,0.25,,0.25,1,0.1667,83,False,open_closed__open_system,
mit__innovation,mit,innovation,,making the,0.534,0.25,,0.25,0,0.25,146,False,,
mit__innovation,mit,innovation,,making great,0.5339,0.25,,0.25,0,0.25,58,False,,
mit__innovation,mit,innovation,,inspire,0.5339,0.25,,0.25,2,0.125,52,False,open_closed__open_system; tight_loose__loose_control,
mit__innovation,mit,innovation,,success,0.5338,0.25,,0.25,3,0.1,1086,False,process_results__results_oriented; mit__execution; mit__performance,
mit__innovation,mit,innovation,,projects good,0.5336,0.25,,0.25,0,0.25,177,False,,
mit__innovation,mit,innovation,,projects with,0.5335,0.25,,0.25,0,0.25,86,False,,
mit__innovation,mit,innovation,,product development,0.5334,0.25,,0.25,0,0.25,51,False,,
mit__innovation,mit,innovation,,and develop,0.5328,0.25,,0.25,1,0.1667,335,False,process_results__results_oriented,
mit__innovation,mit,innovation,,projects great,0.5327,0.25,,0.25,0,0.25,95,False,,
mit__innovation,mit,innovation,,technologies great,0.5326,0.25,,0.25,0,0.25,65,False,,
mit__innovation,mit,innovation,,interesting tasks,0.5325,0.25,,0.25,0,0.25,51,False,,
mit__innovation,mit,innovation,,new technology,0.5324,0.25,,0.25,0,0.25,366,False,,
mit__innovation,mit,innovation,,introduced,0.5321,0.25,,0.25,0,0.25,92,False,,
mit__innovation,mit,innovation,,making more,0.532,0.25,,0.25,0,0.25,63,False,,
mit__innovation,mit,innovation,,knowledge,0.5319,0.25,,0.25,3,0.1,3109,False,open_closed__open_system; open_closed__closed_system; pragmatic_normative__normative,
mit__innovation,mit,innovation,,experiences,0.5318,0.25,,0.25,4,0.0833,580,False,open_closed__open_system; open_closed__closed_system; mit__diversity; mit__integrity,
mit__innovation,mit,innovation,,learning,0.5315,0.25,,0.25,2,0.125,11139,False,open_closed__open_system; open_closed__closed_system,
mit__innovation,mit,innovation,,minds,0.5314,0.25,,0.25,1,0.1667,332,False,open_closed__open_system,
mit__innovation,mit,innovation,,making good,0.5314,0.25,,0.25,5,0.0714,59,False,process_results__results_oriented; open_closed__open_system; pragmatic_normative__normative; mit__integrity; mit__performance,
mit__innovation,mit,innovation,,research and,0.531,0.25,,0.25,0,0.25,152,False,,
mit__innovation,mit,innovation,,inspiring,0.5309,0.25,,0.25,0,0.25,241,False,,
mit__innovation,mit,innovation,,designed,0.5306,0.25,,0.25,0,0.25,171,False,,
mit__innovation,mit,innovation,,insight into,0.5305,0.25,,0.25,1,0.1667,108,False,open_closed__open_system,
mit__innovation,mit,innovation,,successful,0.5303,0.25,,0.25,2,0.125,830,False,process_results__results_oriented; mit__execution,
mit__innovation,mit,innovation,,your ideas,0.5302,0.25,,0.25,0,0.25,77,False,,
mit__innovation,mit,innovation,,exciting and,0.5301,0.25,,0.25,0,0.25,68,False,,
mit__innovation,mit,innovation,,strategic,0.5297,0.25,,0.25,2,0.125,487,False,process_results__results_oriented; pragmatic_normative__pragmatic,
mit__innovation,mit,innovation,,alternative,0.5291,0.25,,0.25,1,0.1667,140,False,open_closed__open_system,
mit__innovation,mit,innovation,,intellectually stimulating,0.5289,0.25,,0.25,1,0.1667,115,False,open_closed__open_system,
mit__innovation,mit,innovation,,making and,0.5289,0.25,,0.25,0,0.25,83,False,,
mit__innovation,mit,innovation,,for advancement,0.5286,0.25,,0.25,3,0.1,1395,False,process_results__results_oriented; professional_parochial__professional; mit__performance,
mit__innovation,mit,innovation,,with new,0.5284,0.25,,0.25,0,0.25,269,False,,
mit__innovation,mit,innovation,,industry with,0.5282,0.25,,0.25,5,0.0714,60,False,professional_parochial__professional; professional_parochial__parochial; open_closed__closed_system; pragmatic_normative__pragmatic; mit__customer_orientation,
mit__innovation,mit,innovation,,success and,0.5273,0.25,,0.25,3,0.1,81,False,process_results__results_oriented; mit__execution; mit__performance,
mit__innovation,mit,innovation,,the knowledge,0.5273,0.25,,0.25,2,0.125,93,False,open_closed__closed_system; pragmatic_normative__normative,
mit__innovation,mit,innovation,,development good,0.5268,0.25,,0.25,0,0.25,147,False,,
mit__innovation,mit,innovation,,adapting,0.5267,0.25,,0.25,3,0.1,125,False,open_closed__open_system; mit__agility; mit__diversity,
mit__innovation,mit,innovation,,new technologies,0.5263,0.25,,0.25,0,0.25,645,False,,
mit__innovation,mit,innovation,,insights,0.5263,0.25,,0.25,1,0.1667,138,False,process_results__results_oriented,
mit__innovation,mit,innovation,,exciting work,0.5263,0.25,,0.25,0,0.25,124,False,,
mit__innovation,mit,innovation,,many new,0.5259,0.25,,0.25,0,0.25,88,False,,
mit__innovation,mit,innovation,,the products,0.5257,0.25,,0.25,0,0.25,109,False,,
mit__innovation,mit,innovation,,stepping stone,0.5256,0.25,,0.25,0,0.25,348,False,,
mit__innovation,mit,innovation,,many projects,0.5251,0.25,,0.25,0,0.25,109,False,,
mit__innovation,mit,innovation,,industry and,0.5247,0.25,,0.25,2,0.125,430,False,professional_parochial__professional; pragmatic_normative__pragmatic,
mit__innovation,mit,innovation,,productive,0.5245,0.25,,0.25,4,0.0833,303,False,process_results__results_oriented; job_employee__job_oriented; pragmatic_normative__pragmatic; mit__execution,
mit__innovation,mit,innovation,,the industry,0.5237,0.25,,0.25,5,0.0714,3207,False,professional_parochial__professional; open_closed__closed_system; tight_loose__loose_control; pragmatic_normative__pragmatic; mit__customer_orientation,
mit__innovation,mit,innovation,,introduction,0.5235,0.25,,0.25,1,0.1667,158,False,process_results__process_oriented,
mit__innovation,mit,innovation,,projects the,0.5235,0.25,,0.25,0,0.25,77,False,,
mit__innovation,mit,innovation,,experience and,0.5232,0.25,,0.25,3,0.1,1147,False,open_closed__open_system; mit__diversity; mit__integrity,
mit__innovation,mit,innovation,,experiences and,0.5227,0.25,,0.25,2,0.125,58,False,open_closed__open_system; mit__integrity,
mit__innovation,mit,innovation,,new,0.5224,0.25,,0.25,0,0.25,11079,False,,
mit__innovation,mit,innovation,,new and,0.5221,0.25,,0.25,0,0.25,178,False,,
mit__innovation,mit,innovation,,the product,0.5216,0.25,,0.25,0,0.25,190,False,,
mit__innovation,mit,innovation,,development you,0.5214,0.25,,0.25,0,0.25,77,False,,
mit__innovation,mit,innovation,,production,0.5206,0.25,,0.25,5,0.0714,456,False,process_results__process_oriented; process_results__results_oriented; pragmatic_normative__pragmatic; mit__execution; mit__performance,
mit__innovation,mit,innovation,,opportunities and,0.5202,0.25,,0.25,3,0.1,1022,False,process_results__results_oriented; open_closed__open_system; mit__diversity,
mit__innovation,mit,innovation,,development very,0.5202,0.25,,0.25,0,0.25,68,False,,
mit__innovation,mit,innovation,,tasks that,0.5199,0.25,,0.25,4,0.0833,83,False,process_results__process_oriented; process_results__results_oriented; job_employee__job_oriented; mit__execution,
mit__innovation,mit,innovation,,competition and,0.5195,0.25,,0.25,5,0.0714,78,False,process_results__results_oriented; open_closed__open_system; open_closed__closed_system; pragmatic_normative__pragmatic; mit__performance,
mit__innovation,mit,innovation,,knowledge the,0.5195,0.25,,0.25,0,0.25,163,False,,
mit__innovation,mit,innovation,,opportunities for,0.5194,0.25,,0.25,3,0.1,3226,False,process_results__results_oriented; open_closed__open_system; mit__diversity,
mit__innovation,mit,innovation,,newly,0.5194,0.25,,0.25,0,0.25,129,False,,
mit__innovation,mit,innovation,,technology for,0.519,0.25,,0.25,0,0.25,66,False,,
mit__innovation,mit,innovation,,challenges,0.5189,0.25,,0.25,1,0.1667,975,False,open_closed__open_system,
mit__innovation,mit,innovation,,increasingly,0.5185,0.25,,0.25,3,0.1,191,False,open_closed__open_system; open_closed__closed_system; pragmatic_normative__pragmatic,
mit__innovation,mit,innovation,,unique,0.5181,0.25,,0.25,1,0.1667,383,False,mit__diversity,
mit__innovation,mit,innovation,,hardworking and,0.5181,0.25,,0.25,3,0.1,64,False,process_results__results_oriented; job_employee__job_oriented; pragmatic_normative__pragmatic,
mit__innovation,mit,innovation,,and developing,0.5169,0.25,,0.25,0,0.25,55,False,,
mit__innovation,mit,innovation,,the task,0.5169,0.25,,0.25,4,0.0833,51,False,process_results__process_oriented; process_results__results_oriented; job_employee__job_oriented; mit__execution,
mit__integrity,mit,integrity,,honesty,0.7474,1,,1.0,1,0.6667,80,True,mit__respect,
mit__integrity,mit,integrity,,ethics,0.7141,0.75,,0.75,3,0.3,778,False,tight_loose__loose_control; pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,ethical,0.7097,1,,1.0,2,0.5,561,True,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,trust,0.7083,1,,1.0,2,0.5,1322,True,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,integrity,0.7043,1,,1.0,3,0.4,558,True,process_results__process_oriented; pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,trustworthy,0.6975,1,,1.0,1,0.6667,73,True,mit__respect,
mit__integrity,mit,integrity,,trust and,0.6886,0.5,0.25,0.25,3,0.1,60,False,tight_loose__loose_control; pragmatic_normative__normative; mit__respect,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__integrity,mit,integrity,,integrity and,0.6873,0.5,0.25,0.25,3,0.1,131,False,process_results__process_oriented; pragmatic_normative__normative; mit__respect,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__integrity,mit,integrity,,moral,0.685,1,,1.0,2,0.5,249,True,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,ethics and,0.6605,0.5,0.25,0.25,3,0.1,151,False,tight_loose__loose_control; pragmatic_normative__normative; mit__respect,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__integrity,mit,integrity,,ethical and,0.6577,0.5,0.25,0.25,2,0.125,68,False,pragmatic_normative__normative; mit__respect,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__integrity,mit,integrity,,respectful,0.6461,0.5,,0.5,4,0.1667,495,False,open_closed__closed_system; pragmatic_normative__normative; mit__diversity; mit__respect,
mit__integrity,mit,integrity,,morals,0.638,0.5,,0.5,2,0.25,58,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,respect and,0.6275,0.5,0.25,0.25,4,0.0833,146,False,open_closed__closed_system; pragmatic_normative__normative; mit__diversity; mit__respect,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__integrity,mit,integrity,,genuine,0.6266,0.5,,0.5,0,0.5,321,False,,
mit__integrity,mit,integrity,,trusted,0.6261,0.5,,0.5,0,0.5,138,False,,
mit__integrity,mit,integrity,,honest,0.6244,1,,1.0,0,1.0,728,True,,
mit__integrity,mit,integrity,,credibility,0.6224,0.5,,0.5,0,0.5,51,False,,
mit__integrity,mit,integrity,,truth,0.6171,0.5,,0.5,0,0.5,173,False,,
mit__integrity,mit,integrity,,respect,0.6159,0.5,,0.5,2,0.25,1510,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,quality,0.6145,0.5,,0.5,3,0.2,2668,False,pragmatic_normative__normative; mit__performance; mit__respect,
mit__integrity,mit,integrity,,respectful and,0.6121,0.5,0.25,0.25,4,0.0833,74,False,open_closed__closed_system; pragmatic_normative__normative; mit__diversity; mit__respect,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__integrity,mit,integrity,,secure,0.5969,0.5,,0.5,2,0.25,324,False,open_closed__closed_system; mit__respect,
mit__integrity,mit,integrity,,high integrity,0.596,0.5,,0.5,2,0.25,72,False,pragmatic_normative__normative; mit__performance,
mit__integrity,mit,integrity,,sincere,0.5902,0.5,,0.5,1,0.3333,58,False,mit__respect,
mit__integrity,mit,integrity,,loyalty,0.5851,0.5,,0.5,1,0.3333,445,False,mit__respect,
mit__integrity,mit,integrity,,empathy,0.5769,0.5,,0.5,2,0.25,128,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,qualities,0.5751,0.5,,0.5,2,0.25,54,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,the quality,0.5686,0.5,0.25,0.25,2,0.125,264,False,pragmatic_normative__normative; mit__respect,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__integrity,mit,integrity,,trust the,0.5677,0.5,0.25,0.25,0,0.25,56,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__integrity,mit,integrity,,the truth,0.5632,0.5,0.25,0.25,0,0.25,113,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__integrity,mit,integrity,,fidelity,0.5613,0.5,,0.5,0,0.5,4161,False,,
mit__integrity,mit,integrity,,respects,0.5591,0.5,,0.5,1,0.3333,91,False,mit__respect,
mit__integrity,mit,integrity,,fairness,0.5529,0.5,,0.5,1,0.3333,85,False,mit__respect,
mit__integrity,mit,integrity,,belief,0.5526,0.5,,0.5,1,0.3333,54,False,pragmatic_normative__normative,
mit__integrity,mit,integrity,,commitment,0.5509,0.5,,0.5,1,0.3333,545,False,pragmatic_normative__normative,
mit__integrity,mit,integrity,,quality and,0.5503,0.5,0.25,0.25,2,0.125,112,False,pragmatic_normative__normative; mit__performance,Generic stopword/duplicated-token bigram — weight reduced to 0.25
mit__integrity,mit,integrity,,transparency and,0.5498,0.25,,0.25,1,0.1667,107,False,mit__diversity,
mit__integrity,mit,integrity,,fidelity the,0.5491,0.25,,0.25,0,0.25,99,False,,
mit__integrity,mit,integrity,,fidelity good,0.5478,0.25,,0.25,0,0.25,51,False,,
mit__integrity,mit,integrity,,honest review,0.5475,0.25,,0.25,0,0.25,63,False,,
mit__integrity,mit,integrity,,fidelity and,0.5444,0.25,,0.25,0,0.25,59,False,,
mit__integrity,mit,integrity,,privacy,0.5443,0.25,,0.25,0,0.25,84,False,,
mit__integrity,mit,integrity,,responsibility and,0.5442,0.25,,0.25,7,0.0556,175,False,process_results__process_oriented; process_results__results_oriented; tight_loose__tight_control; tight_loose__loose_control; pragmatic_normative__normative; mit__execution; mit__respect,
mit__integrity,mit,integrity,,security,0.5441,0.25,,0.25,0,0.25,2512,False,,
mit__integrity,mit,integrity,,valid,0.5438,0.25,,0.25,0,0.25,50,False,,
mit__integrity,mit,integrity,,polite,0.5433,0.25,,0.25,1,0.1667,105,False,mit__respect,
mit__integrity,mit,integrity,,reliable,0.5411,0.25,,0.25,0,0.25,199,False,,
mit__integrity,mit,integrity,,respect for,0.5399,0.25,,0.25,2,0.125,376,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,responsibility,0.5391,0.25,,0.25,5,0.0714,1394,False,process_results__results_oriented; tight_loose__loose_control; pragmatic_normative__normative; mit__execution; mit__respect,
mit__integrity,mit,integrity,,and integrity,0.5385,0.25,,0.25,1,0.1667,70,False,pragmatic_normative__normative,
mit__integrity,mit,integrity,,perceived,0.5378,0.25,,0.25,2,0.125,92,False,open_closed__open_system; pragmatic_normative__pragmatic,
mit__integrity,mit,integrity,,fidelity very,0.537,0.25,,0.25,0,0.25,50,False,,
mit__integrity,mit,integrity,,respect the,0.5358,0.25,,0.25,1,0.1667,74,False,mit__respect,
mit__integrity,mit,integrity,,and trust,0.5344,0.25,,0.25,0,0.25,76,False,,
mit__integrity,mit,integrity,,accountability,0.5342,0.25,,0.25,6,0.0625,504,False,process_results__results_oriented; tight_loose__tight_control; pragmatic_normative__normative; mit__execution; mit__performance; mit__respect,
mit__integrity,mit,integrity,,clean,0.5332,0.25,,0.25,1,0.1667,306,False,mit__respect,
mit__integrity,mit,integrity,,ethic,0.5323,0.25,,0.25,2,0.125,451,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,respected,0.5321,0.25,,0.25,2,0.125,677,False,open_closed__closed_system; mit__respect,
mit__integrity,mit,integrity,,quality the,0.5318,0.25,,0.25,1,0.1667,93,False,mit__respect,
mit__integrity,mit,integrity,,constructive,0.53,0.25,,0.25,3,0.1,114,False,open_closed__open_system; open_closed__closed_system; pragmatic_normative__normative,
mit__integrity,mit,integrity,,believes,0.5281,0.25,,0.25,0,0.25,95,False,,
mit__integrity,mit,integrity,,respectable,0.5276,0.25,,0.25,2,0.125,105,False,open_closed__closed_system; mit__respect,
mit__integrity,mit,integrity,,with fidelity,0.5257,0.25,,0.25,0,0.25,133,False,,
mit__integrity,mit,integrity,,the fidelity,0.5252,0.25,,0.25,0,0.25,75,False,,
mit__integrity,mit,integrity,,quality work,0.5235,0.25,,0.25,2,0.125,473,False,pragmatic_normative__normative; mit__performance,
mit__integrity,mit,integrity,,compassion,0.5209,0.25,,0.25,2,0.125,56,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,thoughtful,0.5187,0.25,,0.25,1,0.1667,165,False,mit__respect,
mit__integrity,mit,integrity,,respected and,0.5179,0.25,,0.25,1,0.1667,61,False,mit__respect,
mit__integrity,mit,integrity,,justify,0.5176,0.25,,0.25,2,0.125,133,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,accountable,0.5159,0.25,,0.25,3,0.1,147,False,pragmatic_normative__normative; mit__execution; mit__performance,
mit__integrity,mit,integrity,,loyal,0.5157,0.25,,0.25,0,0.25,207,False,,
mit__integrity,mit,integrity,,communicated,0.5156,0.25,,0.25,4,0.0833,129,False,process_results__process_oriented; tight_loose__tight_control; mit__collaboration; mit__execution,
mit__integrity,mit,integrity,,good reputation,0.5155,0.25,,0.25,0,0.25,404,False,,
mit__integrity,mit,integrity,,reputed,0.5153,0.25,,0.25,0,0.25,90,False,,
mit__integrity,mit,integrity,,transparency,0.5147,1,,1.0,0,1.0,1173,True,,
mit__integrity,mit,integrity,,doing good,0.5145,0.25,,0.25,1,0.1667,128,False,mit__respect,
mit__integrity,mit,integrity,,making good,0.5143,0.25,,0.25,5,0.0714,59,False,process_results__results_oriented; open_closed__open_system; pragmatic_normative__normative; mit__innovation; mit__performance,
mit__integrity,mit,integrity,,transparent,0.5139,1,,1.0,0,1.0,838,True,,
mit__integrity,mit,integrity,,respected the,0.5137,0.25,,0.25,1,0.1667,62,False,mit__respect,
mit__integrity,mit,integrity,,work ethics,0.5119,0.25,,0.25,1,0.1667,277,False,pragmatic_normative__normative,
mit__integrity,mit,integrity,,worthy,0.5104,0.25,,0.25,1,0.1667,89,False,mit__respect,
mit__integrity,mit,integrity,,interpersonal,0.5097,0.25,,0.25,0,0.25,69,False,,
mit__integrity,mit,integrity,,ethic and,0.5088,0.25,,0.25,1,0.1667,90,False,pragmatic_normative__normative,
mit__integrity,mit,integrity,,secured,0.5086,0.25,,0.25,0,0.25,52,False,,
mit__integrity,mit,integrity,,the reputation,0.508,0.25,,0.25,0,0.25,64,False,,
mit__integrity,mit,integrity,,and ethics,0.5052,0.25,,0.25,1,0.1667,77,False,pragmatic_normative__normative,
mit__integrity,mit,integrity,,clear,0.5051,0.25,,0.25,0,0.25,2178,False,,
mit__integrity,mit,integrity,,and honest,0.505,0.25,,0.25,0,0.25,52,False,,
mit__integrity,mit,integrity,,willingness,0.5045,0.25,,0.25,2,0.125,159,False,open_closed__open_system; pragmatic_normative__normative,
mit__integrity,mit,integrity,,exposed,0.5045,0.25,,0.25,1,0.1667,196,False,open_closed__closed_system,
mit__integrity,mit,integrity,,strong reputation,0.5043,0.25,,0.25,1,0.1667,87,False,mit__performance,
mit__integrity,mit,integrity,,deserve,0.5041,0.25,,0.25,1,0.1667,170,False,mit__respect,
mit__integrity,mit,integrity,,dirty,0.5035,0.25,,0.25,0,0.25,135,False,,
mit__integrity,mit,integrity,,engaging,0.5026,0.25,,0.25,1,0.1667,474,False,open_closed__open_system,
mit__integrity,mit,integrity,,money good,0.5023,0.25,,0.25,0,0.25,124,False,,
mit__integrity,mit,integrity,,attractive,0.5019,0.25,,0.25,0,0.25,312,False,,
mit__integrity,mit,integrity,,having good,0.5019,0.25,,0.25,0,0.25,51,False,,
mit__integrity,mit,integrity,,accountability for,0.5018,0.25,,0.25,5,0.0714,66,False,process_results__results_oriented; pragmatic_normative__normative; mit__execution; mit__performance; mit__respect,
mit__integrity,mit,integrity,,pure,0.5012,0.25,,0.25,0,0.25,131,False,,
mit__integrity,mit,integrity,,compliance,0.5012,0.25,,0.25,3,0.1,1102,False,process_results__process_oriented; tight_loose__tight_control; pragmatic_normative__normative,
mit__integrity,mit,integrity,,intelligent,0.5012,0.25,,0.25,0,0.25,1536,False,,
mit__integrity,mit,integrity,,security and,0.5012,0.25,,0.25,1,0.1667,187,False,process_results__process_oriented,
mit__integrity,mit,integrity,,unqualified,0.501,0.25,,0.25,2,0.125,105,False,mit__diversity; mit__performance,
mit__integrity,mit,integrity,,valued,0.5009,0.25,,0.25,2,0.125,836,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,behaviour,0.5006,0.25,,0.25,4,0.0833,171,False,process_results__process_oriented; tight_loose__tight_control; tight_loose__loose_control; pragmatic_normative__normative,
mit__integrity,mit,integrity,,reputation the,0.5005,0.25,,0.25,0,0.25,199,False,,
mit__integrity,mit,integrity,,fake,0.4998,0.25,,0.25,0,0.25,290,False,,
mit__integrity,mit,integrity,,the rules,0.4997,0.25,,0.25,3,0.1,63,False,process_results__process_oriented; open_closed__closed_system; tight_loose__tight_control,
mit__integrity,mit,integrity,,money,0.4996,0.25,,0.25,0,0.25,4456,False,,
mit__integrity,mit,integrity,,attitude towards,0.499,0.25,,0.25,2,0.125,52,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,ethical company,0.4983,0.25,,0.25,0,0.25,119,False,,
mit__integrity,mit,integrity,,letting,0.4981,0.25,,0.25,1,0.1667,118,False,mit__respect,
mit__integrity,mit,integrity,,job,0.498,0.25,,0.25,3,0.1,20885,False,process_results__results_oriented; job_employee__job_oriented; mit__execution,
mit__integrity,mit,integrity,,intelligence,0.4979,0.25,,0.25,1,0.1667,152,False,pragmatic_normative__normative,
mit__integrity,mit,integrity,,dealt with,0.4971,0.25,,0.25,2,0.125,60,False,open_closed__closed_system; mit__respect,
mit__integrity,mit,integrity,,cooperation,0.497,0.25,,0.25,3,0.1,95,False,open_closed__open_system; tight_loose__loose_control; mit__collaboration,
mit__integrity,mit,integrity,,caring and,0.4969,0.25,,0.25,2,0.125,68,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,fidelity for,0.4969,0.25,,0.25,0,0.25,58,False,,
mit__integrity,mit,integrity,,secretive,0.4968,0.25,,0.25,0,0.25,57,False,,
mit__integrity,mit,integrity,,transparency from,0.4967,0.25,,0.25,0,0.25,71,False,,
mit__integrity,mit,integrity,,responsible,0.4967,0.25,,0.25,4,0.0833,300,False,tight_loose__loose_control; pragmatic_normative__normative; mit__execution; mit__respect,
mit__integrity,mit,integrity,,empathetic,0.4964,0.25,,0.25,0,0.25,59,False,,
mit__integrity,mit,integrity,,society,0.4962,0.25,,0.25,3,0.1,61,False,open_closed__closed_system; tight_loose__loose_control; mit__respect,
mit__integrity,mit,integrity,,culturally,0.4957,0.25,,0.25,4,0.0833,93,False,open_closed__open_system; open_closed__closed_system; mit__diversity; mit__respect,
mit__integrity,mit,integrity,,understanding,0.4953,0.25,,0.25,5,0.0714,1119,False,open_closed__open_system; open_closed__closed_system; pragmatic_normative__pragmatic; pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,for fidelity,0.4949,0.25,,0.25,0,0.25,125,False,,
mit__integrity,mit,integrity,,reputation good,0.4949,0.25,,0.25,0,0.25,77,False,,
mit__integrity,mit,integrity,,the decisions,0.4948,0.25,,0.25,5,0.0714,59,False,process_results__process_oriented; process_results__results_oriented; tight_loose__tight_control; tight_loose__loose_control; pragmatic_normative__normative,
mit__integrity,mit,integrity,,good communication,0.4947,0.25,,0.25,0,0.25,151,False,,
mit__integrity,mit,integrity,,keeping,0.4946,0.25,,0.25,2,0.125,424,False,open_closed__closed_system; mit__respect,
mit__integrity,mit,integrity,,good culture,0.4942,0.25,,0.25,0,0.25,5001,False,,
mit__integrity,mit,integrity,,enjoyable,0.4941,0.25,,0.25,1,0.1667,504,False,mit__respect,
mit__integrity,mit,integrity,,culture and,0.4935,0.25,,0.25,4,0.0833,6106,False,open_closed__open_system; open_closed__closed_system; mit__diversity; mit__respect,
mit__integrity,mit,integrity,,meaningful,0.4933,0.25,,0.25,2,0.125,519,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,quality life,0.4932,0.25,,0.25,2,0.125,94,False,pragmatic_normative__normative; mit__respect,
mit__integrity,mit,integrity,,comfort,0.4927,0.25,,0.25,1,0.1667,177,False,mit__respect,
mit__integrity,mit,integrity,,appropriately,0.4925,0.25,,0.25,0,0.25,72,False,,
mit__integrity,mit,integrity,,supportive and,0.4922,0.25,,0.25,1,0.1667,596,False,mit__respect,
mit__integrity,mit,integrity,,caring,0.4921,0.25,,0.25,1,0.1667,583,False,mit__respect,
mit__integrity,mit,integrity,,appreciation,0.4918,0.25,,0.25,1,0.1667,539,False,mit__respect,
mit__integrity,mit,integrity,,experiences and,0.4916,0.25,,0.25,2,0.125,58,False,open_closed__open_system; mit__innovation,
